cycle,p1Fitness,p2Fitness,averageTotalFitness
957,38,40,60.0
958,38,38,60.0
959,46,38,60.0
960,38,38,60.0
961,44,42,60.0
962,42,42,60.0
963,52,42,60.0
964,50,44,60.0
965,48,44,60.0
966,42,50,60.0
967,42,52,60.0
968,42,44,60.0
969,42,46,60.0
970,50,44,60.0
971,44,44,60.0
972,40,44,60.0
973,40,46,60.0
974,40,44,60.0
975,40,44,60.0
976,58,44,60.0
977,48,52,60.0
978,48,58,60.0
979,48,60,60.0
980,48,64,60.0
981,48,54,60.0
982,50,48,60.0
983,44,48,60.0
984,48,44,60.0
985,52,46,60.0
986,52,46,60.0
987,54,48,60.0
988,58,50,60.0
989,44,58,60.0
990,42,54,60.0
991,48,60,60.0
992,54,66,60.0
993,56,56,60.0
994,50,68,60.0
995,54,66,60.0
996,54,56,60.0
997,54,54,60.0
998,58,54,60.0
999,58,50,60.0
1000,52,64,60.0
1001,52,50,60.0
1002,46,64,60.0
1003,38,44,60.0
1004,48,52,60.0
1005,60,70,60.0
1006,52,74,60.0
1007,52,50,60.0
1008,48,54,60.0
1009,54,56,60.0
1010,44,54,60.0
1011,44,52,60.0
1012,50,46,60.0
1013,48,50,60.0
1014,44,52,60.0
1015,44,44,60.0
1016,48,44,60.0
1017,50,46,60.0
1018,50,52,60.0
1019,48,44,60.0
1020,40,40,60.0
1021,38,46,60.0
1022,38,38,60.0
1023,36,48,60.0
1024,50,42,60.0
1025,48,46,60.0
1026,46,58,60.0
1027,42,46,60.0
1028,50,42,60.0
1029,42,44,60.0
1030,44,40,60.0
1031,40,52,60.0
1032,40,44,60.0
1033,40,54,60.0
1034,40,40,60.0
1035,40,40,60.0
1036,38,40,60.0
1037,40,48,60.0
1038,42,48,60.0
1039,42,46,60.0
1040,42,46,60.0
1041,38,46,60.0
1042,38,40,60.0
1043,38,38,60.0
1044,50,36,60.0
1045,38,42,60.0
1046,36,42,60.0
1047,40,34,60.0
1048,36,40,60.0
1049,36,42,60.0
1050,36,36,60.0
1051,34,36,60.0
1052,42,34,60.0
1053,34,36,60.0
1054,38,34,60.0
1055,34,30,60.0
1056,38,30,60.0
1057,30,30,60.0
1058,38,30,60.0
1059,30,32,60.0
1060,34,28,60.0
1061,28,32,60.0
1062,44,30,60.0
1063,30,44,60.0
1064,30,32,60.0
1065,34,30,60.0
1066,30,30,60.0
1067,34,28,60.0
1068,38,30,60.0
1069,30,38,60.0
1070,36,34,60.0
1071,36,38,60.0
1072,32,40,60.0
1073,32,36,60.0
1074,38,36,60.0
1075,34,36,60.0
1076,32,40,60.0
1077,32,36,60.0
1078,32,38,60.0
1079,36,32,60.0
1080,34,32,60.0
1081,36,32,60.0
1082,40,34,60.0
1083,34,34,60.0
1084,38,38,60.0
1085,38,40,60.0
1086,40,46,60.0
1087,38,42,60.0
1088,48,42,60.0
1089,46,42,60.0
1090,40,42,60.0
1091,42,44,60.0
1092,44,42,60.0
1093,40,54,60.0
1094,42,38,60.0
1095,44,38,60.0
1096,38,42,60.0
1097,38,38,60.0
1098,38,36,60.0
1099,34,38,60.0
1100,34,34,60.0
1101,30,28,60.0
1102,38,28,60.0
1103,28,36,60.0
1104,36,30,60.0
1105,30,34,60.0
1106,30,30,60.0
1107,36,30,60.0
