cycle,p1Fitness,p2Fitness,averageTotalFitness
1151,28,34,55.5
1152,34,28,55.5
1153,28,34,55.5
1154,28,38,55.5
1155,28,32,55.5
1156,28,28,55.5
1157,28,28,55.5
1158,28,28,55.5
1159,28,38,55.5
1160,28,28,55.5
1161,28,28,55.5
1162,28,28,55.5
1163,28,28,55.5
1164,28,28,55.5
1165,28,28,55.5
1166,28,28,55.5
1167,34,28,55.5
1168,28,28,55.5
1169,28,28,55.5
1170,28,28,55.5
1171,28,28,55.5
1172,28,28,55.5
1173,28,28,55.5
1174,34,28,55.5
1175,28,28,55.5
1176,28,32,55.5
1177,34,28,55.5
1178,28,28,55.5
1179,28,34,55.5
1180,28,28,55.5
1181,28,28,55.5
1182,28,28,55.5
1183,28,28,55.5
1184,28,28,55.5
1185,28,28,55.5
1186,38,28,55.5
1187,28,28,55.5
1188,40,34,55.5
1189,28,40,55.5
1190,28,32,55.5
1191,28,28,55.5
1192,28,34,55.5
1193,28,28,55.5
1194,28,28,55.5
1195,28,28,55.5
1196,28,28,55.5
1197,32,32,55.5
1198,28,32,55.5
1199,28,28,55.5
1200,28,34,55.5
1201,28,28,55.5
1202,28,28,55.5
1203,28,36,55.5
1204,28,28,55.5
1205,28,28,55.5
1206,34,28,55.5
1207,28,36,55.5
1208,28,32,55.5
1209,28,32,55.5
1210,28,30,55.5
1211,28,28,55.5
1212,28,34,55.5
1213,28,28,55.5
1214,28,28,55.5
1215,28,28,55.5
1216,28,28,55.5
1217,28,28,55.5
1218,28,34,55.5
1219,32,28,55.5
1220,28,28,55.5
1221,28,28,55.5
1222,28,28,55.5
1223,28,28,55.5
1224,34,28,55.5
1225,28,28,55.5
1226,28,28,55.5
1227,32,28,55.5
1228,28,28,55.5
1229,28,28,55.5
1230,28,28,55.5
1231,40,28,55.5
1232,34,34,55.5
1233,34,34,55.5
1234,44,34,55.5
1235,32,36,55.5
1236,36,32,55.5
1237,32,34,55.5
1238,32,36,55.5
1239,32,50,55.5
1240,32,32,55.5
1241,32,34,55.5
1242,34,32,55.5
1243,32,32,55.5
1244,32,34,55.5
1245,32,32,55.5
1246,32,34,55.5
1247,40,32,55.5
1248,32,36,55.5
1249,32,36,55.5
1250,40,32,55.5
1251,32,34,55.5
1252,34,38,55.5
1253,32,34,55.5
1254,38,32,55.5
1255,32,42,55.5
1256,32,32,55.5
1257,38,32,55.5
1258,32,40,55.5
1259,32,38,55.5
1260,32,36,55.5
1261,34,32,55.5
1262,28,34,55.5
1263,28,28,55.5
1264,28,28,55.5
1265,28,32,55.5
1266,28,28,55.5
1267,28,28,55.5
1268,28,28,55.5
1269,28,28,55.5
1270,34,34,55.5
1271,34,34,55.5
1272,36,34,55.5
1273,34,34,55.5
1274,34,28,55.5
1275,28,32,55.5
1276,28,32,55.5
1277,28,28,55.5
1278,28,36,55.5
1279,28,28,55.5
1280,28,28,55.5
1281,28,28,55.5
1282,28,28,55.5
1283,38,28,55.5
1284,28,28,55.5
1285,28,28,55.5
1286,28,32,55.5
1287,28,28,55.5
1288,28,28,55.5
1289,28,32,55.5
1290,28,28,55.5
1291,28,28,55.5
1292,28,28,55.5
1293,28,28,55.5
1294,28,28,55.5
1295,28,28,55.5
1296,28,34,55.5
1297,28,28,55.5
1298,28,28,54.0
1299,28,34,54.0
1300,28,28,54.0
1301,32,28,54.0
1302,28,28,54.0
1303,28,34,54.0
1304,28,28,54.0
1305,28,28,54.0
1306,32,28,54.0
1307,28,38,54.0
1308,28,28,54.0
1309,28,28,54.0
1310,28,28,54.0
1311,28,28,54.0
1312,32,28,54.0
1313,28,28,54.0
1314,28,28,54.0
1315,28,28,54.0
1316,28,28,54.0
1317,32,28,54.0
1318,28,28,54.0
1319,28,28,54.0
1320,28,28,54.0
1321,28,28,54.0
1322,32,28,54.0
1323,28,42,54.0
1324,28,32,54.0
1325,28,28,54.0
1326,28,34,54.0
1327,28,28,54.0
1328,28,28,54.0
1329,28,28,54.0
1330,32,28,54.0
1331,28,28,54.0
1332,32,38,54.0
1333,32,38,54.0
1334,32,34,54.0
1335,32,32,54.0
1336,34,32,54.0
1337,32,32,54.0
1338,32,32,54.0
1339,32,32,54.0
1340,32,32,54.0
1341,32,32,54.0
1342,32,34,54.0
1343,32,40,54.0
1344,40,32,54.0
1345,32,32,54.0
1346,34,40,54.0
1347,34,34,54.0
1348,38,34,54.0
1349,34,34,54.0
1350,34,34,54.0
1351,32,34,54.0
1352,32,32,54.0
1353,32,32,54.0
