cycle,p1Fitness,p2Fitness,averageTotalFitness
1297,54,56,64.5
1298,60,56,64.5
1299,48,52,64.5
1300,48,54,64.5
1301,48,54,64.5
1302,48,48,64.5
1303,48,56,64.5
1304,46,58,64.5
1305,46,56,64.5
1306,50,46,64.5
1307,44,54,64.5
1308,54,54,64.5
1309,48,58,64.5
1310,52,48,64.5
1311,42,58,64.5
1312,54,48,64.5
1313,46,46,64.5
1314,46,60,64.5
1315,48,50,64.5
1316,48,44,64.5
1317,42,44,64.5
1318,42,42,64.5
1319,42,44,64.5
1320,48,38,64.5
1321,36,38,64.5
1322,46,36,64.5
1323,38,44,64.5
1324,40,38,64.5
1325,38,44,64.5
1326,38,40,64.5
1327,38,42,64.5
1328,44,46,64.5
1329,44,40,64.5
1330,50,56,64.5
1331,52,54,64.5
1332,52,52,64.5
1333,52,72,64.5
1334,52,56,64.5
1335,60,58,64.5
1336,58,50,64.5
1337,54,62,64.5
1338,58,56,64.5
1339,64,56,64.5
1340,54,52,64.5
1341,58,50,64.5
1342,48,58,64.5
1343,72,48,64.5
1344,54,48,64.5
1345,48,48,64.5
1346,64,58,64.5
1347,50,56,64.5
1348,62,54,66.0
1349,52,54,66.0
1350,44,56,66.0
1351,40,44,66.0
